DATE,County Name,TOR_F_SCALE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,BEGIN_TIME,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,CZ_TIMEZONE,SOURCE,,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,BEGIN_LOCATION,END_LOCATION,END_DATE,END_TIME,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
2/23/1965,MIAMI-DADE CO.,EF0,25.8913,-80.3236,25.8928,-80.3167,1952,0,0,0,0,EST-5,NWS Storm Survey,,0.44,100,2,SW,2,SSW,MIAMI LAKE,MIAMI LAKE,1/27/2019,1953,"Tornado likely began on W 20th Avenue and W 76th Street just east of the Palmetto Expressway, tracking ENE over the Palm Lakes neighborhood of Hialeah. Heaviest damage began a block to the east at the intersection of W 18th Lane and W 76th Street, where two vehicles were overturned. The heavy damage continued at homes in the 1800 block of W 76th Street, where minor roof damage was noted, along with many broken large tree branches, a couple of uprooted trees, awning and patio damage. ||The tornado then tracked over a small lake, then over a home at W 16th Court and W 77th Street where a small patio roof was blown across the street. The damage pattern became quite discontinuous and spread-out to the east of W 16th Court, suggesting that the tornadic circulation had lifted. Estimated wind speeds with the section of the tornado from W 18th Lane to W 16th Court is 75-85 mph, in the upper end of the EF-0 range. ||Scattered tree damage with estimated winds of 50-60 mph continued for about a mile to the ENE as far east as Hialeah-Miami Lakes High School, but the scattered and spread-out nature of the damage suggests that it was mainly caused by downburst winds and not from the tornado which had lifted at W 16th Court.",A cold front approaching the region allowed for thunderstorms to develop along and ahead of the front. Plenty of moisture across the region contributed to a conducive environment for strong thunderstorm development over South Florida. A supercell thunderstorm developed ahead of the main line of storms and produced a brief tornado in Miami-Dade County. The tornado caused some damage in Hialeah and Palm Lakes region with power outages also reported.,72
2/23/1965,PALM BEACH CO.,EF0,26.548,-80.7152,26.5497,-80.7121,918,0,0,0,0,EST-5,Social Media,,0.22,25,5,S,5,S,OKEELANTA,OKEELANTA,1/24/2019,919,A video on social media showed a tornado west of US 27 in Palm Beach County. The tornado was only on the ground for a brief period and stayed in an open field with no reported damage.,An approaching cold front with plenty of moisture out ahead of the front allowed for showers and thunderstorms to develop. Conditions conducive for strong thunderstorms set up over the area and led to a tornado over an open field in Palm Beach County.,71
3/14/1965,MIAMI-DADE CO.,EF0,25.7608,-80.3623,25.7601,-80.3572,1522,0,0,5000,0,EST-5,NWS Storm Survey,,0.19,20,1,SE,1,SE,SWEET WATER,SWEET WATER,7/20/2018,1524,"NWS survey, along with eyewitness reports, indicated that a tornado briefly touched down in Miami near the intersection of Southwest 8th Street and Southwest 103rd Avenue. Minor damage to trees, mailboxes, street signs, canopies, and basketball hoops occurred as the tornado moved east-southeast along 900 block of Southwest 101st Avenue and Southwest 100th Court, before the tornado became a waterspout over northwest corner of a large retention pond and lifted.",An abundance of tropical moisture and steep lapse rates with ample instability across the region. Thunderstorms developed along the sea breeze and convection impacted much of the east coast of South Florida. One of theses storms produced a brief weak tornado that caused some damage in the city of Sweetwater in Miami Dade County.,70
8/22/1965,BROWARD CO.,EF0,25.99,-80.54,25.9948,-80.4652,1647,0,0,0,0,EST-5,Broadcast Media,,4.66,25,9,W,4,W,MIRAMAR,MIRAMAR,7/10/2018,1701,Multiple photos shared from broadcast media showed a tornado in western Broward County. The tornado occurred west of Griffin Road over the Everglades lasting a few minutes. There was no damage reported as it stayed over the open Everglades.,Abundant moisture and instability across South Florida allowed thunderstorms to develop along the east coast sea breeze in the afternoon. Sea breeze and outflow boundaries continued to allow storms to develop over the same region causing flooding in Miami-Dade County and a Tornado in Broward. These storms also produced frequent to excessive lightning causing fatalities and damage across the east coast.,69
6/8/1966,PALM BEACH CO.,EF0,26.8911,-80.0563,26.8911,-80.0567,959,0,0,0,0,EST-5,Social Media,,0.02,15,2,NNW,2,NNW,JUNO BEACH,JUNO BEACH,7/5/2018,1000,Multiple sources including spotter call and video on social media showed a waterspout that made landfall a few dozen yards south of Juno Beach Pier at 1100AM EDT. The tornado lifted shortly after making landfall.,An upper level disturbance with colder air aloft allowed for strong scattered showers and thunderstorms across the region. With weak low-level wind flow this allowed for storms over the Atlantic to produce a waterspout. One of these waterspouts moved ashore becoming a tornado near Juno Beach.,68
6/8/1966,PALM BEACH CO.,EF0,26.8496,-80.6396,26.8496,-80.6396,1310,0,0,0,0,EST-5,Trained Spotter,,0.01,5,1,W,1,W,CANAL PT,CANAL PT,6/13/2018,1310,"Multiple reports and photos received, including from trained spotters, of landspout tornado in an open field about 5 miles northeast of Pahokee Airport, or near Canal Point. No damage observed.",Deep tropical moisture lead to the development of showers and storms across South Florida during the afternoon hours. A boundary collision near Lake Okeechobee lead to the development of a brief landspout in an open field.,67
6/21/1966,MIAMI-DADE CO.,EF0,25.4915,-80.4501,25.4963,-80.4501,1900,0,0,0,0,EST-5,NWS Storm Survey,,0.33,25,1,WNW,2,NW,LEISURE CITY,LEISURE CITY,5/29/2018,1903,"A brief tornado touched down in the Homestead area. Minor tree and property damage occurred during a path from the 15900 block of SW 296th street north to US-1 near SW 290th Street. Minor property and tree damage occurred around 8 PM EDT at a residence on SW 296th Street. Tree damage continued in the Redland Migrant Center. Finally, behind a car rental facility on US-1 there was minor aluminum damage to a carport.",A trough over the Gulf of Mexico and high pressure over the Atlantic pumped plenty of moisture in South Florida. This allowed showers and thunderstorms to develop across the region. Some low-level convergence with modest helicity levels were enough to spin up a tornado and produce a funnel cloud over the east coast metro regions of South Florida.,66
2/22/1967,PALM BEACH CO.,EF0,26.7823,-80.2867,26.801,-80.2997,434,0,0,0,0,EST-5,NWS Storm Survey,,1.52,50,8,NNE,9,NNE,LOXAHATCHEE,LOXAHATCHEE,5/14/2018,438,"A EF-0 tornado affected the community of The Acreage during the pre-dawn hours on May 14th. Damage consisted primary of snapped tree branches, uprooted trees and downed fences and power lines along the tornado's path. Several homes suffered minor roof damage in the form of shingles being blown off. Two homes sustained damage to side doors, and one home had a set of window panes blown out. Several sheds were damaged, a few horse stables lost their covering, and a chicken coop was destroyed. Estimated peak wind was in the 75-80 mph range.",An upper level low over the eastern Gulf of Mexico allowed brought abundant tropical moisture to the region. With all of this moisture scattered showers and thunderstorms developed along sea breeze and outflow boundaries. A few of these storms became severe producing hail and a tornado.,65
6/3/1967,BROWARD CO.,EF0,26.298,-80.267,26.286,-80.238,1337,0,0,0,0,EST-5,NWS Storm Survey,,1.98,40,4,WNW,2,NW,CORAL SPGS,CORAL SPGS,4/27/2018,1343,"The tornado touched down south of the Sawgrass Expressway near Country Hills Elementary School just east of Coral Springs Drive. The tornado then continued east-southeast along a discontinuous path, damaging the tops of trees and snapping and breaking off branches and other vegetation, as well as toppling power lines. The tornado damaged a street sign near the intersection of University Drive and Wiles Road, before lifting just south of Wiles Road near NW 85th Avenue.","A weak boundary lifting northward across the state and a cold front moving south down the peninsula brought numerous showers and thunderstorms across the region during the afternoon hours. As this activity interacted with the east coast seabreeze, several storms became severe, leading to a brief tornado and small hail in Broward County.",64
6/9/1967,BROWARD CO.,EF0,26.1284,-80.1344,26.0925,-80.1079,1434,0,0,0,0,EST-5,NWS Storm Survey,,3.47,60,0,WSW,1,ESE,FT LAUDERDALE,PORT EVERGLADES,4/10/2018,1458,"NWS survey, in addition to videos received via social media, indicate that a weak tornado touched down in Downtown Fort Lauderdale near Andrews Avenue and NE 5th Street, knocking over construction fencing and barriers. The tornado then moved |southeast across Flagler Village, leading to minor tree damage in |the vicinity of NE 1st Avenue and NE 4th Street. The tornado |continued to move southeast, where video received via social media|shows the circulation crossing US 1 approximately near NE 1st |Street. ||The circulation then appears to have lifted, before touching down|south of the Tarpon River in the Rio Vista neighborhood. Several |streets with tree damage and minor debris, including trash cans, |were observed near SE 11th Avenue and SE 7th Street and Rio Vista |Boulevard and SE 10th Street. The tornado then likely crossed the |south fork of the Tarpon River, where the damage path becomes |diffuse as it moved across the SE 17th Street Causeway area and |into the north end of Port Everglades, possibly briefly as a |waterspout. Additional videos received via social media show that |the circulation then likely moved back onshore on the extreme |north end of the barrier island near Nova Southeastern University |Halmos College of Natural Sciences and Oceanography and then |quickly out into the Atlantic Ocean near the entrance to Port |Everglades.","Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Interaction with the east coast seabreeze brought several strong to severe storms across Palm Beach and Broward Counties during the early to mid afternoon hours. Strong winds, two brief tornadoes, and small hail were reported with this activity.",62
9/21/1967,BROWARD CO.,EF0,26.08,-80.16,26.065,-80.111,1525,0,0,0,0,EST-5,NWS Storm Survey,,3.21,40,1,NW,2,E,(FLL)FT LAUDRDL INTL,(FLL)FT LAUDRDL INTL,4/10/2018,1536,"Survey summary: Multiple eyewitness videos show a tornado touched down along the northwestern side of Fort Lauderdale-Hollywood International Airport near I-595, leading to damage to cargo and storage containers in the FedEx facility on the north side of the airfield. The tornado then moved east-southeast along the airport's northern taxiway, causing damage to a jet bridge on the north side of the terminal. The damage path becomes diffuse as it likely crossed Perimeter Road and US 1 along the immediate east side of the airport. The tornado then moved into the extreme |southern end of Port Everglades, where multiple cargo containers were flipped and damaged, along with eyewitness reports of port-a-johns being tossed about. The tornado then likely crossed the intracoastal waterway, and moved across the barrier island within Dr. Von D. Mizell-Eula Johnson State Port before moving offshore into the Atlantic Ocean.","Increasing moist south-southwesterly flow ahead of an approaching cold front lead to scattered shower and storm development along the east coast of South Florida during the afternoon hours. Interaction with the east coast seabreeze brought several strong to severe storms across Palm Beach and Broward Counties during the early to mid afternoon hours. Strong winds, two brief tornadoes, and small hail were reported with this activity.",63
