DATE,County Name,MAGNITUDE (Knots),Converted to MPH,BEGIN_LOCATION,BEGIN_TIME,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,
7/4/2003,COLLIER CO.,65,74.8007,VANDERBILT BEACH,1630,0,0,0,0,EST,EG,1155968,C,21,MFL,0,0,TRAINED SPOTTER,,,,15,E,15,E,VANDERBILT BEACH,1630,26.26667,-81.5667,26.26667,-81.5667,Three-inch diameter tree limbs were broken off.,,
6/22/1999,GLADES CO.,65,74.8007,LAKEPORT,1655,0,0,20000,0,EST,,2408094,C,43,MFL,0,0,EMERGENCY MANAGER,,,,20,NE,20,NE,LAKEPORT,1655,27.17,-80.9,27.17,-80.9,,"Severe thunderstorm winds damaged house roofs, a screened porch and outbuildings.",
5/6/2007,GLADES CO.,65,74.8007,LAKEPORT,1710,0,0,0,0,EST-5,EG,5855,C,43,MFL,0,0,Law Enforcement,,,,1,N,1,N,LAKEPORT,1710,26.98,-81.13,26.98,-81.13,,"Severe thunderstorms developed ahead of a late-season cold front and swept across large parts of South Florida during the evening hours of May 6th. The thunderstorms produced large hail, damaging winds and tornadoes.",
6/4/2001,HENDRY CO.,65,74.8007,LA BELLE,1640,0,0,5000,0,EST,E,1116362,C,51,MFL,0,0,FIRE DEPT/RESCUE SQUAD,,,,,,,,LA BELLE,1640,26.75,-81.4333,26.75,-81.4333,A thunderstorm wind gust estimated at 75 mph blew down tree limbs and power lines.,,
6/29/2004,HENDRY CO.,65,74.8007,LA BELLE,1215,0,0,10000,0,EST,EG,1173491,C,51,MFL,0,0,NEWSPAPER,,,,,,,,LA BELLE,1215,26.75,-81.4333,26.75,-81.4333,A severe thunderstorm blew down numerous trees and power lines in downtown La Belle.,,
5/24/2023,HENDRY CO.,65,74.8007,CLEWISTON,1454,0,0,50000,0,EST-5,EG,180338,C,51,MFL,0,0,Emergency Manager,,,,1,WNW,1,W,CLEWISTON,1454,26.7529,-80.9432,26.7519,-80.9425,"The Hendry County Emergency Manager reported wind damage to private and public property in Clewiston due to a severe thunderstorm. Damage included a roof collapse at Clewiston Nursing and Rehabilitation Center, and downed large tree branches.","As an upper-level trough moved over the Florida Peninsula, abundant low-level moisture and diurnal heating led to plenty of instability in the atmosphere on May 24th. Numerous showers and thunderstorms formed in the afternoon and evening across South Florida with the primary hazards of damaging winds and hail.",
5/25/1980,MIAMI-DADE CO.,65,74.8007,,1016,0,0,0,0,CST,,,C,86,T,0,0,,,0,0,0,,0,,,1016,25.75,-80.25,,,,,
6/22/1994,MIAMI-DADE CO.,65,74.8007,Miami,1445,0,0,500,0,EST,,,C,86,,0,0,,,0,0,0,,0,,,1445,,,,,Winds blew out the door of a house and scattered pool furniture. A funnel cloud was sighted.,,
9/12/1996,MIAMI-DADE CO.,65,74.8007,NORTH MIAMI BEACH,1535,0,0,0,0,EST,,2048401,C,86,MFL,0,0,,,,,,,,,EL PORTAL,1545,25.92,-80.18,25.85,-80.18,,"Large outflow boundaries from thunderstorms, that had formed near Fort Myers and traversed the state, intersected with the east coast sea breeze front, causing severe thunderstorms along the southeast Florida coast. Wind gusts of 70 to 80 mph uprooted several large trees and blew down numerous large tree limbs, utility and traffic signal lines as they moved from North Miami Beach through Miami Shores and El Portal to south Miami Beach. A few houses suffered minor damage from falling trees and limbs.",
9/12/1996,MIAMI-DADE CO.,65,74.8007,NORTH MIAMI BEACH,1536,0,0,0,0,EST,,2048415,C,86,MFL,0,0,,,,,,,,,NORTH MIAMI BEACH,1600,25.92,-80.18,25.92,-80.18,,"OUTFLOW BOUNDARY FROM A THUNDERSTORM THAT HAD MOVED FROM FT MEYERS
 
 AND TRAVERSED THE STATE WITH THE WEST SEABREEZE CONVERGED WITH THE
 
 EAST COAST SEABREEZE. WIND GUSTS OF 70 TO 80 MPH UPROOTED LARGE
 
 TREES AND BLEW DOWN LARGE TREE LIMBS, POWER LINES, A TRAFFIC
 
 SIGNAL. THERE WAS MINOR DAMAGE TO HOUSES AND VEHICLES.",
6/15/2002,MIAMI-DADE CO.,65,74.8007,NARANJA,1230,0,0,10000,0,EST,E,1136841,C,86,MFL,0,0,NWS EMPLOYEE(OFF DUTY),,,,,,,,NARANJA,1230,25.51667,-80.4333,25.51667,-80.4333,Four homes at a mobile home park incurred minor damage.,,
1/23/2017,MIAMI-DADE CO.,65,74.8007,MEDLEY,346,0,0,0,0,EST-5,EG,112797,C,86,MFL,0,0,Broadcast Media,,,,1,S,1,S,MEDLEY,346,25.82,-80.32,25.82,-80.32,A tractor trailer was overturned near NW 50th Street and 74th avenue in Miami-Dade reported by news media.,"A strong squall line intensified well ahead of a cold front over the eastern Gulf of Mexico during the early morning hours of January 23rd. The line produced tornadoes in Palm Beach and Miami-Dade counties. In addition to the tornadoes, straight line wind gusts of 60 mph or greater occurred in Broward and Miami-Dade counties. An estimated 40,000 to 50,000 customers lost power in South Florida.",
4/22/1958,PALM BEACH CO.,65,74.8007,,1330,0,0,0,0,CST,,,C,99,,0,0,,,0,0,0,,0,,,1330,26.5,-80.08,,,,,
3/31/1960,PALM BEACH CO.,65,74.8007,,300,0,0,0,0,CST,,,C,99,,0,0,,,0,0,0,,0,,,300,26.6,-80.08,,,,,
5/25/1980,PALM BEACH CO.,65,74.8007,,905,0,0,0,0,CST,,,C,99,NG,0,0,,,0,0,0,,0,,,905,26.68,-80.67,,,,,
7/20/1989,PALM BEACH CO.,65,74.8007,,830,0,1,0,0,CST,,,C,99,MIA,0,0,,,0,0,0,,0,,,830,26.35,-80.08,,,,,
1/3/1999,PALM BEACH CO.,65,74.8007,PALM BEACH ARPT,400,0,0,250000,0,EST,,1502685,C,99,MFL,0,0,NEWSPAPER,,,,7,W,7,W,PALM BEACH ARPT,400,26.68,-80.27,26.68,-80.27,Thunderstorm wind gusts damaged horse stalls and a pump house and destroyed five large tents at the Winter Equestrian Festival in Wellington.,,
4/25/1999,PALM BEACH CO.,65,74.8007,WEST PALM BEACH,1645,0,0,50000,0,EST,,1501718,C,99,MFL,0,0,NEWSPAPER,,,,12,W,12,W,WEST PALM BEACH,1645,26.68,-80.25,26.68,-80.25,,Severe thunderstorm wind gusts damaged pool enclosures and fences and downed large tree limbs in Wellington.,
8/6/1999,PALM BEACH CO.,65,74.8007,BOCA RATON,1430,0,0,0,0,EST,,2412119,C,99,MFL,0,0,NEWSPAPER,,,,,,,,BOCA RATON,1430,26.35,-80.08,26.35,-80.08,,A severe thunderstorm uprooted several large trees in Boca Raton.,
4/16/2023,PALM BEACH CO.,65,74.8007,OKEELANTA,1620,0,0,50000,0,EST-5,EG,179263,C,99,MFL,0,0,Emergency Manager,,,,4,SW,4,SW,OKEELANTA,1620,26.58,-80.74,26.58,-80.74,"The Palm Beach County Emergency Manager reported wind damage to private and public property at the Okeelanta sugar mill due to severe thunderstorm. Damage included overturned trailers and portable bathrooms, broken fences, and a fallen palm tree.","A shortwave trough and frontal boundary migrated across south Florida, which including daytime heating, brought multiple rounds of strong to severe thunderstorms to the east coast metro in South Florida April 16th and overnight into the 17th.",
7/22/1998,MIAMI-DADE CO.,64,73.64992,COUNTYWIDE,130,0,0,0,0,EST,,2081395,C,86,MFL,0,0,AWOS,ASOS,MESONET,ETC,,,,,,,COUNTYWIDE,########,200,25.68,-80.52,25.68,"Wind gusted to 64 knots at Fowey Rocks C-MAN at 0131 AM EST. Wind gusted to 53 knots at Miami Beach (MIBF). Miami Pilot reporded wind gusts to 62 knots. Virginia Key recorded a wind gust of 47 knots. Trees were downed along Coral Way and SW 27th Ave. A church steeple was damaged by lightning and trees were uprooted in Coconut Grove. Downed powerlines in Miami Beach caused a fire that destroyed two cars. Wind gust recorded at HRD(Huricane Reasearch Division) of 50 knots. 55,000 customers lost commercial power."
5/2/2003,MIAMI-DADE CO.,64,73.64992,KEY BISCAYNE,1555,0,0,0,0,EST,MG,1149729,C,86,MFL,0,0,AWOS,ASOS,MESONET,ETC,,,,,,,KEY BISCAYNE,5/2/2003,1555,25.66667,-80.2167,25.66667,A thunderstorm wind gust of 64 knots was measured at AOML. A sea grape tree was blown down on the Rickenbacker Causeway.
6/4/2010,MIAMI-DADE CO.,64,73.64992,MIAMI BEACH,1650,0,0,0,0,EST-5,MG,41965,C,86,MFL,0,0,Mesonet,,,,1,W,1,W,MIAMI BEACH,1655,25.7982,-80.1333,25.7982,-80.1333,"Wind gusts as high as 74 mph were measured at the Miami Beach High School WeatherBug station. First wind gust of 63 mph was recorded at 550 PM EDT, followed by the 74 mph report at 555 PM EDT.",Atmospheric instability and a westerly wind flow produced severe thunderstorms and flooding in Miami Beach.,
3/13/1993,PALM BEACH CO.,64,73.64992,,500,0,0,5000,0,EST,,,C,99,,0,0,,,0,0,0,,0,,W. Palm Beach,500,,,,,"Strong downburst winds blew down trees, power lines, and street lights. Palm Beach International reported a wind gust to 74 mph.",,
8/17/2023,PALM BEACH CO.,64,73.64992,WEST PALM BEACH,1515,0,0,10000,0,EST-5,EG,183305,C,99,MFL,0,0,Broadcast Media,,,,1,S,1,S,WEST PALM BEACH,1515,26.6655,-80.05,26.6655,-80.05,Broadcast media reported that a large tree fell on a school bus as a severe thunderstorm moved through the area. There were no injuries at the time of the report. The speed of the wind gust was estimated based on close proximity to where a 74 mph gust was recorded.,"Stong sea breeze formation and high moisture quantities led to another day of showers and thunderstorms on August 17th. The most active weather primarily focused over portions of the east coast recently impacted by high rainfall. Metro Palm Beach, Miami-Dade, and Broward counties grounds were very saturated from rainfall, so the land was prone to flooding.",
8/17/2023,PALM BEACH CO.,64,73.64992,WESTGATE,1515,0,0,10000,0,EST-5,MG,183305,C,99,MFL,0,0,Fire Department/Rescue,,,,1,E,1,NNW,WEST PALM BEACH,1520,26.6985,-80.0589,26.6867,-80.0543,Broadcast meteorologist reported several large trees uprooted in Howard Park following the passing of a strong thunderstorm. This park is located just south of a fire station that reported a wind gust of 74 mph. Other tree damage was reported near South Olive Avenue and Avila Rd.,"Stong sea breeze formation and high moisture quantities led to another day of showers and thunderstorms on August 17th. The most active weather primarily focused over portions of the east coast recently impacted by high rainfall. Metro Palm Beach, Miami-Dade, and Broward counties grounds were very saturated from rainfall, so the land was prone to flooding.",
8/17/2023,PALM BEACH CO.,64,73.64992,WESTGATE,1515,0,0,0,0,EST-5,MG,183305,C,99,MFL,0,0,Mesonet,,,,1,E,1,E,WESTGATE,1515,26.7,-80.06,26.7,-80.06,EarthNetworks Mesonet WPBFO West Palm Beach Fire Station reported a wind gust of 74 mph as a severe thunderstorm moved through the area.,"Stong sea breeze formation and high moisture quantities led to another day of showers and thunderstorms on August 17th. The most active weather primarily focused over portions of the east coast recently impacted by high rainfall. Metro Palm Beach, Miami-Dade, and Broward counties grounds were very saturated from rainfall, so the land was prone to flooding.",
6/30/2011,BROWARD CO.,63,72.49914,LIGHTHOUSE PT,1430,0,0,0,0,EST-5,EG,53446,C,11,MFL,0,0,Broadcast Media,,,,0,N,1,NNW,COCONUT CREEK,1430,26.2764,-80.1212,26.2656,-80.1411,Media reported a gust of 72 MPH at a mesonet at north Broward Medical Center. Power lines and trees down near Pompano Business Park.,"Moist westerly flow and an upper level trough over North Florida led to the development of severe thunderstorms over Southeast Florida and the adjacent Atlantic waters. A total of 23,000 people lost power as a result of the storms, mostly in Broward County.",
4/20/2013,BROWARD CO.,63,72.49914,DAVIE,1608,0,0,0,0,EST-5,MG,73765,C,11,MFL,0,0,Mesonet,,,,2,SSE,2,SSE,DAVIE,1608,26.0454,-80.2167,26.0454,-80.2167,A thunderstorm wind gust of 72 mph was measured at the Seminole Tribe Headquarters in Hollywood courtesy of WeatherBug.,A cold front moved across South Florida causing scattered thunderstorms to develop ahead of the front during the afternoon.,
6/14/2021,BROWARD CO.,63,72.49914,DAVIE,1039,0,0,10000,0,EST-5,MG,158784,C,11,MFL,0,0,NWS Storm Survey,,,,4,NW,5,WNW,DAVIE,1041,26.1031,-80.2773,26.1041,-80.2942,NWS storm survey reported several portable classrooms with flat roofs damaged along with good amount of tree and sign damage at Indian Ridge Middle School along with 3 medium limbs snapped on an older tree and small yard material moved around at the Intersection of SW 16th PL and SW 102 TER in Davie. ||Local broadcast media reported roof and awning damage to manufactured homes in the Park City West community in Davie. ||The public also reported wind damage nearby via social media along S Nob Hill Road near I-595 with pictures of downed tree branches. ||A thunderstorm wind gust of 73 mph (63 knots) was measured by the Earth Networks station DVNHR at Indian Ridge Middle School which is representative of the damage which occurred in this area.,Several impulses embedded within a positively tilted mid-level trough across the region worked in concert with sufficient moisture to produce widespread thunderstorms across South Florida. A few storms resulted in damaging wind gusts across Broward County.,
6/3/2023,BROWARD CO.,63,72.49914,(FLL)FT LAUDRDL INTL,1230,0,0,0,0,EST-5,MG,182840,C,11,MFL,0,0,Mesonet,,,,1,NE,1,NE,(FLL)FT LAUDRDL INTL,1230,26.08,-80.14,26.08,-80.14,A thunderstorm produced a wind gust of 72 mph at WeatherSTEM station 1694W at Fort Lauderdale/Hollywood International Airport.,A deep flow of tropical moisture continued over South Florida associated with Tropical Storm Arlene over the NE Gulf of Mexico. This along with instability aided by a jet stream aloft led to the formation of strong and severe thunderstorms across SE Florida.,
5/5/1957,COLLIER CO.,63,72.49914,,1547,0,0,0,0,CST,,,C,21,,0,0,,,0,0,0,,0,,,1547,26.2,-81.78,,,,,
4/11/2004,GLADES CO.,63,72.49914,PALMDALE,1753,0,0,0,0,EST,MG,1164646,C,43,MFL,0,0,AWOS,ASOS,MESONET,ETC,,,,,,,PALMDALE,########,1753,26.93333,-81.3167,26.93333,A 73 mph thunderstorm wind gust was measured by the Palmdale FAWN site. Large tree limbs were blown onto power lines and a few trees were uprooted.
8/3/1957,MIAMI-DADE CO.,63,72.49914,,1500,0,0,0,0,CST,,,C,86,,0,0,,,0,0,0,,0,,,1500,25.78,-80.28,,,,,
8/15/2008,BROWARD CO.,62,71.34836,HOLLYWOOD N PERRY AR,1458,0,0,0,0,EST-5,MG,22363,C,11,MFL,0,0,ASOS,,,,0,N,0,N,HOLLYWOOD N PERRY AR,1458,26,-80.23,26,-80.23,A severe thunderstorm developed over southeast sections of Broward County and passed over the North Perry Airport in the Pembroke Pines/Hollywood area. The storm produced a wind gust of 71 MPH along with small hail half an inch in diameter.,A severe thunderstorm developed over the southeast sections of Broward County producing a high wind gust and small hail.,
1/19/1978,MIAMI-DADE CO.,62,71.34836,,1908,0,0,0,0,CST,,,C,86,S,0,0,,,0,0,0,,0,,,1908,25.48,-80.38,,,,,
4/27/2006,MIAMI-DADE CO.,62,71.34836,MIAMI NEW TAMIAMI AR,1520,0,0,0,0,EST,MG,1207355,C,86,MFL,0,0,AWOS,ASOS,MESONET,ETC,,,,,,,MIAMI NEW TAMIAMI AR,########,1520,25.65,-80.4333,25.65,The ASOS at Tamiami Airport in West Kendall (KTMB) recorded a wind gust of 62 mph.
5/6/2007,MIAMI-DADE CO.,62,71.34836,KEY BISCAYNE,2005,0,0,0,0,EST-5,MG,5855,C,86,MFL,0,0,Public,,,,3,N,3,N,KEY BISCAYNE,2005,25.7134,-80.22,25.7134,-80.22,A wind gust of 71 mph was recorded at the Atlantic Oceanographic and Meteorological Laboratory on Virginia Key. ||Time is estimated based on radar and surrounding observations.,"Severe thunderstorms developed ahead of a late-season cold front and swept across large parts of South Florida during the evening hours of May 6th. The thunderstorms produced large hail, damaging winds and tornadoes.",
3/27/2015,PALM BEACH CO.,62,71.34836,WELLINGTON,1626,0,0,0,0,EST-5,EG,94524,C,99,MFL,0,0,Storm Chaser,,,,3,ESE,3,ESE,WELLINGTON,1626,26.6496,-80.2062,26.6496,-80.2062,Winds measured by hand-held instrument as high as 71 mph near the Mall at Wellington Green.,"A squall line ahead of advancing strong cold front moved across South Florida during the late afternoon and early evening. In addition to causing minor structural damage, approximately 5,000 customers lost power in Broward County and 3,000 in Miami-Dade County.",
4/26/2020,PALM BEACH CO.,62,71.34836,(PBI)PALM BEACH ARPT,1219,0,0,0,0,EST-5,MG,146583,C,99,MFL,0,0,ASOS,,,,0,N,0,N,(PBI)PALM BEACH ARPT,1219,26.68,-80.15,26.68,-80.15,A wind gust of 71 mph was measured at the ASOS site at Palm Beach International Airport (PBI).,"A decaying frontal boundary across South Florida became the focus for convective initiation. Strong thunderstorms developed over the Gulf of Mexico before pushing across the peninsula and then offshore into the Atlantic. These storms produced strong, damaging wind gusts and hail.",
5/6/2021,PALM BEACH CO.,62,71.34836,JUNO BEACH,1739,0,0,0,0,EST-5,MG,157735,C,99,MFL,0,0,Mesonet,,,,2,NNW,2,NNW,JUNO BEACH,1739,26.893,-80.0567,26.893,-80.0567,"A thunderstorm wind gust of 71 mph (62 kt) was measured by the WxFlow mesonet station XJUP, Juno Beach Pier.","An upper-level trough east of the MS Valley, with its base over FL, and an embedded shortwave moving across South FL helped a late season cold front push through the region. This in combination with both the Atlantic and Gulf sea breezes developing and interacting with one another along/near the I-95 corridor allowed for ample surface convergence to occur. Environmental parameters were favorable for the development of strong to severe storms, which produced small hail, flooding, and damaging winds across the east coast metro areas of South Florida.",
8/3/1998,BROWARD CO.,61,70.19758,DAVIE,1810,0,0,0,0,EST,,2084506,C,11,MFL,0,0,GENERAL PUBLIC,,,,,,,,DAVIE,1810,26.07,-80.23,26.07,-80.23,Wind gust estimated.,,
8/4/1998,BROWARD CO.,61,70.19758,PLANTATION,1548,0,0,0,0,EST,,2084507,C,11,MFL,0,0,TRAINED SPOTTER,,,,,,,,PLANTATION,1548,26.08,-80.2,26.08,-80.2,Wind gusts estimated at 61 knots. Trees down north of Weston near I-595.,,
6/16/2001,BROWARD CO.,61,70.19758,COOPER,1153,0,0,0,0,EST,M,1116373,C,11,MFL,0,0,NWS EMPLOYEE(OFF DUTY),,,,,,,,COOPER,1153,26.11667,-80.1667,26.11667,-80.1667,,Wind gusts of 60 to 70 mph along with dime-size hail were observed in Cooper City.,
7/16/2004,BROWARD CO.,61,70.19758,MIRAMAR,1335,0,0,0,0,EST,EG,1175355,C,11,MFL,0,0,TRAINED SPOTTER,,,,,,,,MIRAMAR,1335,26,-80.4,26,-80.4,,"A SKYWARN spotter saw penny-size hail and trees uprooted along Miramar Parkway. Power was out to 5,800 customers in Broward County.",
6/14/2007,BROWARD CO.,61,70.19758,HOLLYWOOD,1400,0,0,10000,0,EST-5,EG,6353,C,11,MFL,0,0,Broadcast Media,,,,0,N,0,N,HOLLYWOOD,1415,26.02,-80.15,26.02,-80.15,"A severe thunderstorm moved across portions of the city of Hollywood. Eight floors of scaffolding were blown down at Memorial Regional Hospital. No one was working on the scaffolds when it came down.||About 10 minutes later, multiple trees were knocked over along with branches broken off, two fences and a home with minor roof damage at T.Y. Park near I-95 and Sheridan Street.",Severe thunderstorms affected southeast Florida for a third consecutive day due to a persistent deep layered trough extending across the Florida peninsula.,
7/2/2007,BROWARD CO.,61,70.19758,CORAL SPGS,1814,0,0,0,0,EST-5,EG,8744,C,11,MFL,0,0,Trained Spotter,,,,1,S,1,S,CORAL SPGS,1814,26.25,-80.22,26.25,-80.22,Wind gust estimated at 70 mph was reported by a trained spotter near the intersection of Rock Island Road and Margate Blvd.,Severe thunderstorms affected parts of South Florida during the late afternoon and evening hours of July 2nd.,
6/23/2009,BROWARD CO.,61,70.19758,DAVIE,730,0,1,0,0,EST-5,EG,30880,C,11,MFL,0,0,Fire Department/Rescue,,,,6,NW,6,NW,DAVIE,730,26.1328,-80.3034,26.1328,-80.3034,Tree fell on 70-year-old gentleman riding a golf cart in the 900 block of NW 116 Terrace in Plantation. Man was taken to the hospital in serious condition.,"A cluster of thunderstorms moved south down the Florida peninsula during the early morning hours of June 23 in association with a strong mid level low pressure trough. This cluster of strong to severe thunderstorms swept across southeast Florida during the morning hours causing widespread high winds and damage. Over 30,000 customers lost power in southeast Florida during this morning event.",
